   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
 5562 |     -1.095275770610067 |     -1.942009573682250 |     -1.942009573681248 |     -1.942019918025151 |   1.00e-12 |   1.03e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5563 |     -0.656776942814757 |     -0.770953351580167 |     -0.770953351579167 |     -0.770847999919372 |   1.00e-12 |   1.05e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5564 |      0.031543887675977 |      0.031554354074941 |      0.031554354075941 |      0.031554354074941 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5565 |     -1.248160858570112 |     -2.991174289394930 |     -2.991174289393929 |     -2.991174615853800 |   1.00e-12 |   3.26e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5566 |     -0.873079936977605 |     -1.192759257862654 |     -1.192759257861651 |     -1.193058980507151 |   1.00e-12 |   3.00e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5567 |     -1.347356687710017 |     -4.400752669864469 |     -4.400752669863468 |     -4.400752682006359 |   1.00e-12 |   1.21e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5568 |     -0.289606927276786 |     -0.297984760829553 |     -0.297984760828553 |     -0.297984749801217 |   1.00e-12 |   1.10e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5569 |      0.413490550545056 |      0.438787457436603 |      0.438787457437603 |      0.438786882127968 |   1.00e-12 |   5.75e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5570 |     -0.807846428105999 |     -1.045935416050543 |     -1.045935416049542 |     -1.046582833085519 |   1.00e-12 |   6.47e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5571 |      1.353051765698477 |      4.519725233817098 |      4.519725233818095 |      4.519725243447920 |   9.97e-13 |   9.63e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5572 |      1.248748702237747 |      2.997031943470708 |      2.997031943471709 |      2.997032264648897 |   1.00e-12 |   3.21e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5573 |      0.746958324620916 |      0.925931035932446 |      0.925931035933446 |      0.925468460374196 |   1.00e-12 |   4.63e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5574 |     -0.297360910954108 |     -0.306446980988171 |     -0.306446980987171 |     -0.306446966211917 |   1.00e-12 |   1.48e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5575 |      1.405125840316244 |      5.980753321432149 |      5.980753321433145 |      5.980753322259443 |   9.96e-13 |   8.27e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5576 |     -1.289996468990623 |     -3.467159673192615 |     -3.467159673191616 |     -3.467159767383882 |   9.99e-13 |   9.42e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5577 |      0.691689351385261 |      0.828180176646629 |      0.828180176647629 |      0.827989531250362 |   1.00e-12 |   1.91e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5578 |      0.573279251811442 |      0.645604815148961 |      0.645604815149961 |      0.645582340134410 |   1.00e-12 |   2.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5579 |      0.260073932305604 |      0.266100707590544 |      0.266100707591544 |      0.266100704235264 |   1.00e-12 |   3.36e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5580 |     -0.167361709567276 |     -0.168942014885644 |     -0.168942014884644 |     -0.168942014859776 |   1.00e-12 |   2.59e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5581 |      0.897420749352242 |      1.253504730974214 |      1.253504730975213 |      1.253724992636159 |   9.99e-13 |   2.20e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5582 |      0.986028765539885 |      1.510565192574714 |      1.510565192575714 |      1.510629386637599 |   1.00e-12 |   6.42e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5583 |      0.218150954199251 |      0.221678713226053 |      0.221678713227053 |      0.221678712744794 |   1.00e-12 |   4.81e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5584 |      0.639466979909948 |      0.743715653426873 |      0.743715653427872 |      0.743637977940562 |   1.00e-12 |   7.77e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5585 |     -0.068482206214339 |     -0.068589463662894 |     -0.068589463661894 |     -0.068589463662893 |   1.00e-12 |   1.37e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5586 |     -0.890565256042930 |     -1.236027295191123 |     -1.236027295190123 |     -1.236267812932677 |   1.00e-12 |   2.41e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5587 |      1.362396198174361 |      4.728792852619991 |      4.728792852620989 |      4.728792859116546 |   9.98e-13 |   6.50e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5588 |     -0.582085318454412 |     -0.658152963061367 |     -0.658152963060367 |     -0.658126257880809 |   1.00e-12 |   2.67e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5589 |     -0.319970416514646 |     -0.331356573233804 |     -0.331356573232804 |     -0.331356539952121 |   1.00e-12 |   3.33e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5590 |     -0.660597586847368 |     -0.777062893873069 |     -0.777062893872069 |     -0.776950322943935 |   1.00e-12 |   1.13e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5591 |      0.385374963579176 |      0.405658624812292 |      0.405658624813292 |      0.405658362226736 |   1.00e-12 |   2.63e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5592 |      1.022241594079602 |      1.636344033494772 |      1.636344033495771 |      1.636380614368801 |   9.98e-13 |   3.66e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5593 |     -0.847242976678598 |     -1.132022922044493 |     -1.132022922043491 |     -1.132433322946927 |   1.00e-12 |   4.10e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5594 |      0.376308062817562 |      0.395138091580763 |      0.395138091581763 |      0.395137890097192 |   1.00e-12 |   2.01e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5595 |      0.644029356015823 |      0.750825713497666 |      0.750825713498666 |      0.750741480138121 |   1.00e-12 |   8.42e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5596 |      1.260025892165580 |      3.113546007132407 |      3.113546007133406 |      3.113546240628796 |   9.99e-13 |   2.33e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5597 |     -0.510401195491611 |     -0.559885556311413 |     -0.559885556310413 |     -0.559879487837998 |   1.00e-12 |   6.07e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5598 |      0.062667897823418 |      0.062750064724963 |      0.062750064725963 |      0.062750064724962 |   1.00e-12 |   5.27e-16 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5599 |      0.238914576963537 |      0.243566582791355 |      0.243566582792355 |      0.243566581477866 |   1.00e-12 |   1.31e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5600 |      1.556051557968968 |     67.815748171559619 |     67.815748171560458 |     67.815748171559903 |   8.38e-13 |   2.84e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5601 |      1.022690856037133 |      1.637997464688311 |      1.637997464689311 |      1.638033782388357 |   1.00e-12 |   3.63e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5602 |     -1.557817518662511 |    -77.044351018191833 |    -77.044351018190568 |    -77.044351018192202 |   1.26e-12 |   3.69e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5603 |     -1.057236697636658 |     -1.772919402173112 |     -1.772919402172110 |     -1.772939846390229 |   1.00e-12 |   2.04e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5604 |      0.401313913570255 |      0.424342861493386 |      0.424342861494386 |      0.424342449174242 |   1.00e-12 |   4.12e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5605 |     -0.876050335598353 |     -1.199981175574664 |     -1.199981175573661 |     -1.200270024394570 |   1.00e-12 |   2.89e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5606 |     -0.021337899651937 |     -0.021341138666142 |     -0.021341138665142 |     -0.021341138666142 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5607 |      1.035634630007689 |      1.686705262813104 |      1.686705262814103 |      1.686734679712881 |   9.99e-13 |   2.94e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5608 |     -1.568663396890729 |   -468.837949893441248 |   -468.837949893434256 |   -468.837949893454663 |   6.99e-12 |   1.34e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5609 |      0.624696151250447 |      0.721022528121771 |      0.721022528122771 |      0.720963000301056 |   1.00e-12 |   5.95e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5610 |     -1.464407024574505 |     -9.363951399689650 |     -9.363951399688620 |     -9.363951399705085 |   1.03e-12 |   1.54e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5611 |      1.161653875700232 |      2.306209021587763 |      2.306209021588758 |      2.306211741289644 |   9.96e-13 |   2.72e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5612 |     -1.431353950918796 |     -7.124879968640600 |     -7.124879968639597 |     -7.124879968816366 |   1.00e-12 |   1.76e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5613 |      0.372243915722776 |      0.390446900243052 |      0.390446900244052 |      0.390446721677835 |   1.00e-12 |   1.79e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5614 |     -1.207258836016216 |     -2.628487482220151 |     -2.628487482219140 |     -2.628488430536918 |   1.01e-12 |   9.48e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5615 |      0.024387835404320 |      0.024392671577511 |      0.024392671578511 |      0.024392671577511 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5616 |      1.222978086445066 |      2.758179468683621 |      2.758179468684621 |      2.758180107750970 |   1.00e-12 |   6.39e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5617 |     -0.748955494981189 |     -0.929647354185520 |     -0.929647354184520 |     -0.929170243919172 |   1.00e-12 |   4.77e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5618 |      0.210262007406772 |      0.213416370011340 |      0.213416370012340 |      0.213416369690851 |   1.00e-12 |   3.20e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5619 |     -0.084145094524740 |     -0.084344252146157 |     -0.084344252145157 |     -0.084344252146143 |   1.00e-12 |   1.33e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5620 |      0.313761077090227 |      0.324479527035591 |      0.324479527036590 |      0.324479500252239 |   1.00e-12 |   2.68e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5621 |      0.626087525505011 |      0.723139365963991 |      0.723139365964991 |      0.723078312202345 |   1.00e-12 |   6.11e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5622 |      0.142409611426030 |      0.143380198367499 |      0.143380198368499 |      0.143380198363132 |   1.00e-12 |   4.37e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5623 |     -1.023195833137834 |     -1.639858853182975 |     -1.639858853181974 |     -1.639894877063584 |   1.00e-12 |   3.60e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5624 |      0.945413119962902 |      1.384912490826562 |      1.384912490827561 |      1.385028110502702 |   9.99e-13 |   1.16e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5625 |     -0.258442831232747 |     -0.264354865137263 |     -0.264354865136263 |     -0.264354862007437 |   1.00e-12 |   3.13e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5626 |      0.571980069317128 |      0.643765667710779 |      0.643765667711779 |      0.643743761899270 |   1.00e-12 |   2.19e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5627 |     -0.572820620735210 |     -0.644955216379246 |     -0.644955216378245 |     -0.644932943832754 |   1.00e-12 |   2.23e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5628 |      0.160845616858081 |      0.162247218898095 |      0.162247218899095 |      0.162247218881396 |   1.00e-12 |   1.67e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5629 |      1.140953245379216 |      2.181352815790420 |      2.181352815791416 |      2.181357035254963 |   9.96e-13 |   4.22e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5630 |     -0.996975564934068 |     -1.547096005044589 |     -1.547096005043589 |     -1.547150378420369 |   1.00e-12 |   5.44e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5631 |     -0.933039697170181 |     -1.349413560161153 |     -1.349413560160154 |     -1.349550762994258 |   1.00e-12 |   1.37e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5632 |      1.195788911746687 |      2.540423602052230 |      2.540423602053221 |      2.540424853259747 |   9.92e-13 |   1.25e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5633 |     -1.411134464751942 |     -6.209925200259606 |     -6.209925200258604 |     -6.209925200853201 |   1.00e-12 |   5.94e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5634 |      0.307144045071532 |      0.317181371099316 |      0.317181371100316 |      0.317181349950516 |   1.00e-12 |   2.11e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5635 |      0.290924992448072 |      0.299420428198125 |      0.299420428199124 |      0.299420416601212 |   1.00e-12 |   1.16e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5636 |      1.375413392362682 |      5.052860271866075 |      5.052860271867075 |      5.052860275506832 |   9.99e-13 |   3.64e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5637 |     -0.787344017902841 |     -1.003899301405366 |     -1.003899301404366 |     -1.004711542118978 |   1.00e-12 |   8.12e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5638 |      0.367237926719814 |      0.384688960529269 |      0.384688960530269 |      0.384688806916902 |   1.00e-12 |   1.54e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5639 |      0.719275903763335 |      0.875787606849920 |      0.875787606850920 |      0.875488629516493 |   1.00e-12 |   2.99e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5640 |      0.283970230605306 |      0.291857780432290 |      0.291857780433290 |      0.291857771560242 |   1.00e-12 |   8.87e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5641 |     -0.114840946039889 |     -0.115348481401246 |     -0.115348481400246 |     -0.115348481400837 |   1.00e-12 |   4.08e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5642 |     -0.347952871557126 |     -0.362710324154740 |     -0.362710324153740 |     -0.362710239788711 |   1.00e-12 |   8.44e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5643 |     -0.695364143326792 |     -0.834394383950668 |     -0.834394383949668 |     -0.834191777183621 |   1.00e-12 |   2.03e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5644 |      1.494958036931386 |     13.160662213837778 |     13.160662213838766 |     13.160662213838524 |   9.88e-13 |   7.46e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5645 |      0.519815677951139 |      0.572317108273529 |      0.572317108274529 |      0.572309655688882 |   1.00e-12 |   7.45e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5646 |      1.142022461992350 |      2.187524081762172 |      2.187524081763170 |      2.187528208801034 |   9.98e-13 |   4.13e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5647 |     -1.245479472519987 |     -2.964714369047933 |     -2.964714369046933 |     -2.964714720583407 |   1.00e-12 |   3.52e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5648 |     -0.395036725414853 |     -0.416954941769486 |     -0.416954941768486 |     -0.416954595846811 |   1.00e-12 |   3.46e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5649 |     -1.086358906188569 |     -1.900186758239647 |     -1.900186758238646 |     -1.900198953955532 |   1.00e-12 |   1.22e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5650 |      0.657475431049978 |      0.772067599824326 |      0.772067599825325 |      0.771960961041902 |   1.00e-12 |   1.07e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5651 |      0.088538737471041 |      0.088770820136028 |      0.088770820137028 |      0.088770820136005 |   1.00e-12 |   2.33e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5652 |     -0.476175562624822 |     -0.515759483559898 |     -0.515759483558898 |     -0.515756698115102 |   1.00e-12 |   2.79e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5653 |      0.656280883249051 |      0.770162751842727 |      0.770162751843727 |      0.770058305583505 |   1.00e-12 |   1.04e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5654 |     -1.298671497212160 |     -3.583624844710101 |     -3.583624844709100 |     -3.583624915818503 |   1.00e-12 |   7.11e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5655 |     -0.676286804695387 |     -0.802538355634744 |     -0.802538355633744 |     -0.802391101380389 |   9.99e-13 |   1.47e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5656 |     -0.015975669180387 |     -0.015977028433262 |     -0.015977028432262 |     -0.015977028433262 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5657 |     -0.649347244792720 |     -0.759174920398368 |     -0.759174920397368 |     -0.759082402333746 |   1.00e-12 |   9.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5658 |     -0.197159266586201 |     -0.199754266614228 |     -0.199754266613228 |     -0.199754266456657 |   1.00e-12 |   1.58e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5659 |     -1.250177818178151 |     -3.011359039509498 |     -3.011359039508495 |     -3.011359348164304 |   1.00e-12 |   3.09e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5660 |      0.592131495183621 |      0.672647116990731 |      0.672647116991731 |      0.672614701268094 |   1.00e-12 |   3.24e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5661 |      1.561353330292200 |    105.895440726193783 |    105.895440726194934 |    105.895440726194465 |   1.15e-12 |   6.82e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5662 |     -0.725013224766911 |     -0.885976784726566 |     -0.885976784725567 |     -0.885649110535172 |   1.00e-12 |   3.28e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5663 |     -0.363330682436068 |     -0.380210209471481 |     -0.380210209470481 |     -0.380210073077548 |   1.00e-12 |   1.36e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5664 |      0.724725428680173 |      0.885463212638736 |      0.885463212639736 |      0.885137036480315 |   1.00e-12 |   3.26e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5665 |     -0.205345018039433 |     -0.208280776486641 |     -0.208280776485641 |     -0.208280776239808 |   1.00e-12 |   2.47e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5666 |     -0.158860500820606 |     -0.160210499658621 |     -0.160210499657621 |     -0.160210499644059 |   1.00e-12 |   1.46e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5667 |     -0.110865942348543 |     -0.111322413993828 |     -0.111322413992828 |     -0.111322413993551 |   1.00e-12 |   2.77e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 5668 |     -0.826715853654495 |     -1.086248035192465 |     -1.086248035191464 |     -1.086770231081741 |   1.00e-12 |   5.22e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
